paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_biochar_feedstock,mod_biochar_rate_t_ha,mod_pyrolysis_temperature_C,mod_soil_type,mod_soil_pH,mod_climate_zone,mod_country,mod_experiment_type,mod_study_duration,mod_n_rate_kg_ha,mod_co_amendment,mod_year_of_measurement,p_value,significance,mod_biochar_application_rate_t_ha,mod_number_of_primary_studies,mod_number_of_observations,mod_total_studies_in_dataset,mod_study_type,mod_season,mod_model_R2,mod_model_p_value,mod_response_ratio_increment,mod_predictor_variable,mod_direction,mod_p_value_smooth_term,mod_significance_level,mod_cultivar,mod_region,mod_straw_rate_t_ha,mod_base_fertilization,mod_design,mod_replicates,mod_plot_size_m2,mod_plant_density_per_ha,mod_biochar_application_rate,mod_pyrolysis_temperature,mod_water_regime,mod_drought_stage,mod_biochar_application_rate_pct_ww,mod_pyrolysis_duration_h,mod_country_region,mod_study_duration_days,mod_biochar_pH,mod_biochar_CN_ratio,mod_biochar_HC_ratio,mod_biochar_N_pct,mod_n_fertilization_kg_N_ha,mod_compost,mod_biochar_type,mod_soil_salt_g_kg,mod_planting_density_plants_ha,mod_irrigation,mod_soil_SOC_g_kg,mod_soil_total_N_g_kg,mod_soil_available_N_mg_kg,mod_soil_available_P_mg_kg,mod_soil_available_K_mg_kg,mod_drought_level,mod_PGPR_strain,mod_biochar_application_rate_g_per_kg,mod_biochar_application_rate_g_per_pot,mod_soil_sand_content_pct,mod_seeding_density_g_per_pot,mod_soil_mass_kg,mod_biochar_rate_pct_ww,mod_subgroup,mod_n_datasets,mod_hedges_g,mod_ci_lower,mod_ci_upper,mod_p_value,mod_crops_included,mod_effect_pct_from_text,mod_biochar_rate,mod_regression_equation,mod_r_squared,mod_cumulative_biochar_applied_t_ha,mod_biochar_rate_tha_equiv,mod_fertilization_level,mod_N_rate_kg_ha,mod_soil_classification,mod_P_rate_range,mod_harvest_season,mod_fertilizer_level,mod_category,mod_n_comparisons,mod_n_papers,mod_median_biochar_pH,mod_soil_pH_category,mod_median_soil_pH,mod_median_biochar_rate_t_ha,mod_pyrolysis_method,mod_soil_EC_dSm,mod_NaCl_mM,mod_biochar_C_pct,mod_biochar_cumulative_t_ha,mod_study_duration_years,mod_application_year,mod_nitrogen_rate_kg_ha,mod_cumulative_biochar_rate_t_ha,mod_soil_organic_matter_g_kg,mod_latitude,mod_longitude,mod_mean_annual_temperature_C,mod_mean_annual_precipitation_mm,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_plot_area_m2
Danish_2020_ACC_deaminase_producing_plant_growth,Grain yield,g/pot,table,Table 6,96.0,79.0,21.518987341772153,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Grain yield,g/pot,table,Table 6,73.0,34.0,114.70588235294117,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Grain yield,g/pot,table,Table 6,137.0,125.0,9.6,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Normal moisture","Control (No PGPR + No BC), Normal moisture",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w (180 g per 12 kg soil pot),389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Normal moisture (70% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Grain yield,g/pot,table,Table 6,108.0,79.0,36.708860759493675,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Grain yield,g/pot,table,Table 6,77.0,34.0,126.47058823529412,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,17.43,16.3,6.932515337423306,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Normal moisture","Control (No PGPR + No BC), Normal moisture",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Normal moisture (70% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,13.97,10.68,30.80524344569289,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,10.24,6.96,47.1264367816092,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,17.13,16.3,5.09202453987729,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Normal moisture","Control (No PGPR + No BC), Normal moisture",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Normal moisture (70% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,13.9,10.68,30.149812734082403,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,12.6,6.96,81.03448275862068,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,100-grain weight,g,table,Table 6,11.92,12.12,-1.6501650165016444,3.0,3.0,,,,,,,,,"L. adecarboxylata + BC0.75, Mild drought","L. adecarboxylata (no BC), Mild drought",high,No SE/SD reported. Slight negative biochar effect for this combination.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,full season (harvested at maturity),,biochar + L. adecarboxylata PGPR,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),Leclercia adecarboxylata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,75.1,68.8,9.156976744186043,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Normal moisture","Control (No PGPR + No BC), Normal moisture",high,"No SE/SD reported. Shoot dry weight is above-ground biomass, not grain yield.",ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Normal moisture (70% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,57.4,48.4,18.595041322314053,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,46.5,32.2,44.40993788819875,3.0,3.0,,,,,,,,,"BC0.75 (0.75% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,0.75% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,77.6,68.8,12.790697674418603,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Normal moisture","Control (No PGPR + No BC), Normal moisture",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Normal moisture (70% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,61.5,48.4,27.066115702479344,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Mild drought","Control (No PGPR + No BC), Mild drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Mild drought stress (50% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish_2020_ACC_deaminase_producing_plant_growth,Shoot dry weight,g,table,Table 5,50.6,32.2,57.14285714285713,3.0,3.0,,,,,,,,,"BC1.50 (1.50% w/w timber-waste biochar, no PGPR), Severe drought","Control (No PGPR + No BC), Severe drought",high,No SE/SD reported.,ACC-deaminase producing plant growth promoting rhizobacteria and biochar mitigate adverse effects of drought stress on maize growth,"Danish S, Zafar-ul-Hye M, Mohsin F, Hussain M",2020,PLoS ONE,10.1371/journal.pone.0230615,Maize (Zea mays L.) cv. Kenzo-123 Hybrid,timber waste (wood),,,Sandy loam,8.11,arid/semi-arid,,pot,50 days (vegetative harvest),,biochar alone,,,Tukey p≤0.01 letter groups,,,,,,,,,,,,,,,,,,,,,,1.50% w/w,389°C,,,,,"Multan, Punjab, Pakistan",,,,,,,,,,,,,,,,,Severe drought stress (30% FC),none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Grain yield per hill,g/hill,figure,Figure 2a (estimated from figure),47.55,43.0,10.581395348837203,3.0,3.0,,,,,,,,,Biochar 15 g/kg soil (T1),No biochar (CK),high,CK value (~43 g/hill) estimated from figure; effect_pct taken directly from text (10.59%). Error bars visible in figure but no numeric variance reported. Paper states n=3 replicates but also mentions 60 pots total (15 per treatment) — statistical n ambiguous.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw (text states wheat straw; Table 2 header says peanut shell — discrepancy in paper),,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,c vs b (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Grain yield per hill,g/hill,figure,Figure 2a (estimated from figure),49.8,43.0,15.813953488372087,3.0,3.0,,,,,,,,,Biochar 30 g/kg soil (T2),No biochar (CK),high,CK value (~43 g/hill) estimated from figure; effect_pct taken directly from text (15.81%). T2 had highest yield. Error bars visible but no numeric variance reported.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw (text states wheat straw; Table 2 header says peanut shell — discrepancy in paper),,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,c vs a (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Grain yield per hill,g/hill,figure,Figure 2a (estimated from figure),48.93,43.0,13.790697674418603,3.0,3.0,,,,,,,,,Biochar 45 g/kg soil (T3),No biochar (CK),high,CK value (~43 g/hill) estimated from figure; effect_pct taken directly from text (13.79%). Error bars visible but no numeric variance reported.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw (text states wheat straw; Table 2 header says peanut shell — discrepancy in paper),,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,c vs a (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Leaf dry biomass,g/hill,table,Table 4,9.8,9.05,8.287292817679557,3.0,3.0,,,,,,,,,Biochar 15 g/kg soil (T1),No biochar (CK),high,Exact values from Table 4. Significance letters indicate T1 leaf not significantly different from CK. No numeric variance reported.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw,,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,,"b vs ab (Tukey, not significant)",,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Leaf dry biomass,g/hill,table,Table 4,10.95,9.05,20.99447513812153,3.0,3.0,,,,,,,,,Biochar 30 g/kg soil (T2),No biochar (CK),high,Exact values from Table 4.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw,,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,b vs a (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Leaf dry biomass,g/hill,table,Table 4,10.6,9.05,17.127071823204407,3.0,3.0,,,,,,,,,Biochar 45 g/kg soil (T3),No biochar (CK),high,Exact values from Table 4.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw,,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,b vs a (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FengJin_2018_Effects_of_biochar_on_sodium,Sheath dry biomass,g/hill,table,Table 4,16.35,15.35,6.514657980456037,3.0,3.0,,,,,,,,,Biochar 15 g/kg soil (T1),No biochar (CK),high,Exact values from Table 4.,"Effects of biochar on sodium ion accumulation, yield and quality of rice in saline-sodic soil of the west of Songnen plain, northeast China","Jin F., Ran C., Anwari Q.A., Geng Y.Q., Guo L.Y., Li J.B., Han D., Zhang X.Q., Liu X., Shao X.W.",2018,Plant Soil and Environment,10.17221/359/2018-PSE,Rice (Oryza sativa L. cv. G9),Wheat straw,,,Clay loam (Solonetz),8.53,Temperate continental monsoon,,Pot (greenhouse),One growing season (2016),,NPK fertilizer (15-25-5) applied to all treatments,,≤0.05,c vs b (Tukey),,,,,,,,,,,,,,,,,,,,,,,350-550°C,,,,,"Songnen Plain, Jilin, northeast China",,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
