paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_crop_functional_group,mod_amf_species,mod_p_fertilization,mod_n_fertilization,mod_study_type,mod_soil_type,mod_sterilized_soil,mod_time_point,mod_experiment,p_value,significance,mod_measurement_basis,mod_functional_group,mod_p_availability,mod_climate_zone,mod_year,mod_soil_salinity_dS_m,mod_soil_pH,mod_p_fertilization_level,mod_n_fertilization_level,mod_tissue,mod_community_type,mod_soil_sterilized,mod_P_fertilization,mod_note,mod_phosphorus_level,mod_country,mod_growth_duration_days,mod_organic_system,mod_crop_cultivar,mod_growth_medium,mod_duration,mod_colonization_pct,mod_crop_variety,mod_site,mod_inoculum_type,mod_inoculum_dose,mod_plant_density,mod_experiment_duration,mod_phosphorus_fertilization,mod_soil_P_mg_dm3,mod_evaluation_time,mod_location,mod_npk_dose_pct,mod_amf_strain,mod_salinity_mM_NaCl,mod_root_part,mod_plant_organ,mod_soil_P_olsen_mg_kg,mod_N_fertilization,mod_pathogen_present,mod_amf_dose_g_per_plant,mod_trichoderma_present,mod_nursery_stage,mod_measurement_age_months,mod_treatment_code,mod_trichoderma_dose,mod_sampling_time,mod_mycorrhizal_type,mod_N_status,mod_biomass_component,mod_n_experiments,mod_n_experiments_aboveground_total,mod_n_experiments_belowground_total,mod_N_fixing_species_present,mod_cultivar,mod_mycorrhizal_dependency_pct,mod_amf_dose,mod_npk_level_kg_ha,mod_p_fertilization_kg_P2O5_ha,mod_n_fertilization_kg_N_ha,mod_soil_p_available_mg_kg,mod_yeast_treatment,mod_season,mod_tomato_genotype,mod_fungal_species,mod_treatment_type,mod_duration_days,mod_days_after_planting,mod_plant_age_days,mod_population_origin_comparison,mod_donor_population_origin,mod_experiment_duration_days,mod_venue_comparison,mod_chemical_treatment,mod_chemical_concentrations_tested,mod_n_populations,mod_population_origin,mod_seedlings_per_population,mod_exudate_source,mod_spores_per_dish,mod_replicates_per_treatment,mod_incubation_temp_C,mod_measurement_days,mod_nitrogen_level,mod_nutrient_treatment,mod_heavy_metal_level,mod_water_treatment,mod_soil_P_ppm,mod_other_inoculants_in_treatment,mod_comparison_type
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,4.24,3.43,23.61516034985423,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"c vs efg (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,3.23,2.16,49.537037037037024,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"fg vs i (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,3.08,3.12,-1.2820512820512833,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,"Triple interaction. AMF effect negligible. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"g vs g (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,3.77,3.66,3.005464480874313,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,"Triple interaction. AMF effect minimal. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ed vs ed (same letter group, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 7,3.94,3.52,11.93181818181818,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"cd vs fe (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,140.77,120.14,17.171633094722832,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"de vs ef (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,146.86,121.14,21.23163282152882,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"cd vs ef (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,183.51,146.66,25.12614209736806,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,"Triple interaction. Highest avg fruit weight overall. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs cd (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,158.54,173.14,-8.432482384197757,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,"Triple interaction. Negative AMF effect on fruit weight at high NPK+yeast. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"bcd vs ab (same grouping overlap, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,120.55,111.32,8.29141214516709,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ef vs f (same grouping overlap, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,139.97,118.08,18.53827913279133,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"de vs ef (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,146.66,134.22,9.268365370287587,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"cd vs def (same grouping overlap, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 7,167.07,135.68,23.135318396226403,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"abc vs de (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,27.332,19.852,37.67882329236349,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 0 kg/ha","-AMF, yeast 5 g/L, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same grouping overlap, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,23.149,22.633,2.2798568461980375,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 150 kg/ha","-AMF, yeast 5 g/L, NPK 150 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,33.936,24.312,39.585389930898316,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 300 kg/ha","-AMF, yeast 5 g/L, NPK 300 kg/ha",high,"Triple interaction. Highest early yield overall. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs ab (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,26.381,31.792,-17.020005032712636,3.0,3.0,,,,,,,,,"+AMF, yeast 5 g/L, NPK 450 kg/ha","-AMF, yeast 5 g/L, NPK 450 kg/ha",high,"Triple interaction. Negative AMF effect on early yield at high NPK+yeast. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,21.997,19.378,13.515326659097946,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 0 kg/ha","-AMF, water spray, NPK 0 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs b (different letters, significant)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0,0.0,0.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,23.681,19.973,18.565062834827028,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 150 kg/ha","-AMF, water spray, NPK 150 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,150,22.5,22.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,33.155,26.173,26.6763458525962,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 300 kg/ha","-AMF, water spray, NPK 300 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,300,45.0,45.0,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 7,24.52,23.923,2.4955064164193512,3.0,3.0,,,,,,,,,"+AMF, water spray, NPK 450 kg/ha","-AMF, water spray, NPK 450 kg/ha",high,"Triple interaction. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"ab vs ab (same letter, ns)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,450,67.5,67.5,9.6,water spray (control),spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,total fruit yield,t/ha,table,Table 5,113.042,88.225,28.129215075092105,3.0,3.0,,,,,,,,,"+AMF (main effect, averaged across all yeast and NPK levels)","-AMF (main effect, averaged across all yeast and NPK levels)",high,"Main effect of mycorrhiza averaged across 4 NPK levels and 2 yeast treatments (8 sub-treatments per AMF level). RCBD split-split-plot, 3 replicates. No SE/SD reported. Use Table 7 triple interaction data for more granular analysis to avoid double-counting.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs b (different letters, significant at p<0.05)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0-450 (averaged),,,9.6,averaged across water and 5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,yield per plant,kg/plant,table,Table 5,4.06,3.17,28.075709779179803,3.0,3.0,,,,,,,,,"+AMF (main effect, averaged across all yeast and NPK levels)","-AMF (main effect, averaged across all yeast and NPK levels)",high,"Main effect of mycorrhiza. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs b (different letters, significant at p<0.05)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0-450 (averaged),,,9.6,averaged across water and 5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
