paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_type,mod_crop_species,mod_region,mod_climate_zone,mod_study_duration,mod_organic_certification_status,mod_experiment_type,mod_irrigation,mod_soil_type,mod_original_source,p_value,significance,mod_study_duration_years,mod_cropping_system,mod_variety,mod_year_of_harvest,mod_locations,mod_design,mod_rice_cultivars,mod_wheat_cultivars,mod_country,mod_year_of_observation,mod_data_source,mod_system_comparison,mod_metric,mod_OA_area_ha,mod_CA_area_ha,mod_total_regions,mod_OA_CA_ratio,mod_control_crop_species,mod_N_input_treatment_kg_ha,mod_N_input_control_kg_ha,mod_same_crop,mod_wheat_cultivar,mod_tillage_treatment,mod_org_product_type,mod_conv_product_type,mod_org_years_grown,mod_conv_years_grown,mod_replicates_per_year,mod_cycle,mod_organic_certification,mod_cultivar,mod_companion_crop,mod_location,mod_experimental_design,mod_plot_size_m2,mod_plant_population_maize,mod_plant_population_bean,mod_years_since_conversion,mod_site,mod_fertilization_intensity,mod_cross,mod_subpopulation,mod_cultivation_site,mod_station,mod_region_country,mod_number_of_localities,mod_fertilizer_type,mod_study_phase,mod_system_type,mod_planting_density,mod_shade_canopy_pct,mod_crop_role,mod_study_period,mod_analysis,mod_comparison_type,mod_n_organic_sites,mod_n_conv_sites,mod_note,mod_altitude_m,mod_precipitation_mm,mod_evapotranspiration_mm,mod_study_duration_years_organic,mod_study_duration_years_conv,mod_organic_period,mod_conv_period,mod_study_duration_days,mod_amendment_rate_t_ha,mod_amendment_source,mod_organic_area_share_pct,mod_yield_modifier,mod_farm_type,mod_soil_quality_SQR,mod_cropland_pct,mod_cereals_pct_cropland,mod_livestock_density_LU_ha,mod_grass_clover_pct_cropland,mod_cultivar_type,mod_plant_density,mod_elevation_m,mod_year,mod_rotation,mod_green_manure_for_organic,mod_hybrid_note,mod_green_manure_N_kg_ha,mod_experiment_name,mod_milling_fraction,mod_row_width_cm,mod_N_fertilizer_kg_ha,mod_harvest_product,mod_tillage_system,mod_tillage_depth,mod_green_manure_treatment,mod_elevation,mod_pH,mod_Corg,mod_harvest_year,mod_soil_pH,mod_organic_N_level_pct,mod_years,mod_cultivar_class,mod_rotation_established,mod_conventional_intensity,mod_conventional_N_rate_kg_ha,mod_organic_preceding_crop,mod_conventional_preceding_crop,mod_vermicompost_type,mod_application_rate_t_ha,mod_cropping_sequence,mod_effect_type,mod_NPK_dose_kg_ha,mod_organic_amendment,mod_season,mod_basal_NPK_applied,mod_region_or_country,mod_original_study,mod_oxygenation_method,mod_organic_input_count,mod_organic_inputs
Connor_2024_Analysis_of_farming_systems_establishes,"Human metabolizable energy (HME) - grain only, organic crop farms vs conventional crop farms",GJ/ha/yr,text,Text (Crop and crop-livestock farms in France section),33.15,85.0,-61.0,56.0,76.0,,,,,,,,,"Organic farming without livestock (OFC), Paris Region France, grain HME only. Derived: 0.39 x 85 = 33.15 GJ/ha/yr","Conventional farming without livestock (CFC), Paris Region France, grain HME",medium,"COMMENTARY PAPER - no primary data. Treatment mean derived: paper reports OFC/CFC grain HME ratio = 0.39 and CFC = 85 GJ/ha/yr (stated in text). 56 OFC farms, 76 CFC farms. Rotations in OA typically 7-9 years with legume-based fodder; CA rotations short ~3 years.",Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,"mixed grain crops (cereals, oilseeds, grain legumes)",mixed,"Paris Region, France",temperate,,organic-principles,on-farm comparison (commercial-scale),,,,,,,,,,,,,,,,Anglade et al. 2015 (ref 15); Connor 2021 (ref 16),OFC vs CFC,grain HME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor_2024_Analysis_of_farming_systems_establishes,"Human metabolizable energy (HME) - grain only, organic mixed crop-livestock vs conventional crop farms",GJ/ha/yr,text,Text (Crop and crop-livestock farms in France section),22.95,85.0,-73.0,14.0,76.0,,,,,,,,,"Organic mixed crop-livestock farms (OMCL), Paris Region France, grain HME only. Derived: 0.27 x 85 = 22.95 GJ/ha/yr","Conventional farming without livestock (CFC), Paris Region France, grain HME",medium,COMMENTARY PAPER - no primary data. Treatment mean derived: paper reports OMCL/CFC grain HME ratio = 0.27 and CFC = 85 GJ/ha/yr. Only 14 OMCL farms vs 76 CFC farms. This ratio excludes milk production from OMCL livestock.,Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,"mixed grain crops (cereals, oilseeds, grain legumes)",mixed,"Paris Region, France",temperate,,organic-principles,on-farm comparison (commercial-scale),,,,,,,,,,,,,,,,Anglade et al. 2015 (ref 15); Connor 2021 (ref 16),OMCL vs CFC,grain HME only (excludes milk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor_2024_Analysis_of_farming_systems_establishes,"Human metabolizable energy (HME) - total food (grain + milk), organic mixed crop-livestock vs conventional crop farms",GJ/ha/yr,text,Text (Crop and crop-livestock farms in France section),30.0,85.0,-64.70588235294117,14.0,76.0,,,,,,,,,"Organic mixed crop-livestock farms (OMCL), Paris Region France, total food HME (grain + milk). Directly stated as 30 GJ/ha/yr","Conventional farming without livestock (CFC), Paris Region France, total HME (grain only, as CFC has no livestock). Directly stated as 85 GJ/ha/yr",high,COMMENTARY PAPER - no primary data. Both means directly stated in text: 'a major difference in food production (HME) between the OA (30 GJ/ha/yr) and CA systems (85 GJ/ha/y)'. Ratio = 0.35. This is the most favorable OA comparison (includes milk from ruminant conversion of pasture). 14 OMCL vs 76 CFC farms.,Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,mixed grain + dairy,"mixed cereals, oilseeds, grain legumes + dairy cattle","Paris Region, France",temperate,,organic-principles,on-farm comparison (commercial-scale),,,,,,,,,,,,,,,,Anglade et al. 2015 (ref 15); Connor 2021 (ref 16),OMCL vs CFC,total food HME (grain + milk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor_2024_Analysis_of_farming_systems_establishes,"Human metabolizable energy (HME) - total food (milk + remaining grain), southernmost region",GJ/ha,text,Text (Dairy farming in Sweden section),29.0,82.0,-64.63414634146342,,,,,,,,,,,"Organic farming, southernmost Swedish region (most productive), HME from milk + remaining grain","Conventional farming, southernmost Swedish region, HME from milk + remaining grain",medium,"COMMENTARY PAPER - no primary data. Values from Swedish government statistics across 8 S-N regions. This is the southernmost (most productive) region endpoint. OA/CA ratio ~0.35. No per-region sample sizes given; total national areas: OA 331,970 ha, CA 1,724,790 ha.",Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,mixed grain + dairy,"wheat, barley, oats, field pea, faba bean, rapeseed, potato, turnips + dairy cattle","Sweden, southernmost region",temperate,,certified,government statistics (farm-level),,,,,,,,,,,,,,,,SCB Statistics Sweden 2017 (ref 17),"OA vs CA, southern region",,331970.0,1724790.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor_2024_Analysis_of_farming_systems_establishes,"Human metabolizable energy (HME) - total food (milk + remaining grain), northernmost region",GJ/ha,text,Text (Dairy farming in Sweden section),10.0,18.0,-44.44444444444444,,,,,,,,,,,"Organic farming, northernmost Swedish region (least productive), HME from milk + remaining grain","Conventional farming, northernmost Swedish region, HME from milk + remaining grain",medium,COMMENTARY PAPER - no primary data. Northernmost region endpoint. OA/CA ratio ~0.56. OA does relatively better in the north where farming restricted to pasture + few hardy crops. Higher OA/CA ratio reflects lower CA intensification potential.,Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,mixed grain + dairy,hardy cereals + dairy cattle (limited crop choice due to short season),"Sweden, northernmost region",subarctic/boreal,,certified,government statistics (farm-level),,,,,,,,,,,,,,,,SCB Statistics Sweden 2017 (ref 17),"OA vs CA, northern region",,331970.0,1724790.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor_2024_Analysis_of_farming_systems_establishes,Wheat grain yield - organic after 3yr lucerne vs conventional regional average,t/ha,text,"Text (Comparative analysis section, Paris Basin example)",3.2,7.0,-54.285714285714285,,,,,,,,,,,"Organic wheat yield following 3 years of lucerne in a well-documented rotational experiment, Paris Basin","Conventional wheat, regional average yield, Paris Basin",medium,"COMMENTARY PAPER - no primary data. OA wheat yield 3.2 t/ha described as 'closer to 1960 yields'. CA regional average 7 t/ha. No variance or n reported. The OA yield is after a record-breaking 3yr lucerne rotation (best-case BNF scenario), yet still far below CA. High CA wheat yields of 10 t/ha achievable in France/Germany with chemical fertilizer.",Analysis of farming systems establishes the low productivity of organic agriculture and inadequacy as a global option for food supply,"Connor, David J.",2024,npj Sustainable Agriculture,10.1038/s44264-023-00009-7,cereal,wheat,"Paris Basin, France",temperate,,organic-principles,long-term trial (rotational experiment),rainfed,,,,,,,,,,,,,,,Anglade et al. 2015 (ref 8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapengWang_2018_Soil_nitrate_accumulation_and_leaching,Equivalent grain yield (winter wheat season 2008/10-2009/06),kg/ha,table,Table 3,5458.0,7180.0,-23.983286908077993,4.0,4.0,SE,,760.0,701.0,760.0,701.0,,,Organic alfalfa-winter wheat system (ORG); alfalfa grown this season; 74 kg N/ha from cattle manure; optimized irrigation 250 mm,Conventional winter wheat-summer maize system (CON); wheat grown this season; 300 kg N/ha urea; 325 mm irrigation,medium,"ORG grew alfalfa this season while CON grew wheat. Yields converted to food equivalent units (FEU: wheat=0.991, alfalfa=0.7). Not a like-for-like crop comparison. Significance letters: CON/OMW/OFW=a, ORG=b.","Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems","Dapeng Wang, Liang Zheng, Songdong Gu, Yuefeng Shi, Long Liang, Fanqiao Meng, Yanbin Guo, Xiaotang Ju, Wenliang Wu",2018,Plant Soil and Environment,10.17221/768/2017-PSE,legume,alfalfa (FEU-converted to grain equivalent),"Huantai County, Shandong Province, China",temperate monsoon,,organic-principles,field trial,irrigated,Aquic Inceptisol (Yellow River alluvial),,<0.05,b vs a,2.0,,,,,,,,,,,,,,,,,wheat,74.0,300.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapengWang_2018_Soil_nitrate_accumulation_and_leaching,Equivalent grain yield (summer maize season 2009/06-2009/09),kg/ha,table,Table 3,3721.0,7250.0,-48.67586206896552,4.0,4.0,SE,,682.0,533.0,682.0,533.0,,,Organic system (ORG); alfalfa grown this season (no maize); no N input; no irrigation,Conventional system (CON); summer maize; 300 kg N/ha urea; 75 mm irrigation,medium,"ORG grew alfalfa while CON grew maize. Different crops compared via food equivalent units. Significance: CON/OMW/OFW=a, ORG=b.","Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems","Dapeng Wang, Liang Zheng, Songdong Gu, Yuefeng Shi, Long Liang, Fanqiao Meng, Yanbin Guo, Xiaotang Ju, Wenliang Wu",2018,Plant Soil and Environment,10.17221/768/2017-PSE,legume,alfalfa (FEU-converted to grain equivalent),"Huantai County, Shandong Province, China",temperate monsoon,,organic-principles,field trial,irrigated,Aquic Inceptisol (Yellow River alluvial),,<0.05,b vs a,2.0,,,,,,,,,,,,,,,,,maize,0.0,300.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapengWang_2018_Soil_nitrate_accumulation_and_leaching,Grain yield (winter wheat season 2009/10-2010/06),kg/ha,table,Table 3,4026.0,6685.0,-39.775617053103964,4.0,4.0,SE,,322.0,492.0,322.0,492.0,,,Organic system (ORG); winter wheat; 197 kg N/ha from manure; 275 mm irrigation; rotary tillage,Conventional system (CON); winter wheat; 300 kg N/ha urea; 450 mm irrigation; rotary tillage,high,"SAME CROP comparison (both wheat). Most reliable observation for organic yield gap. Significance letters: OMW=a, OFW=ab, CON=b, ORG=c. Note CON=b meaning ORG significantly lower than CON.","Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems","Dapeng Wang, Liang Zheng, Songdong Gu, Yuefeng Shi, Long Liang, Fanqiao Meng, Yanbin Guo, Xiaotang Ju, Wenliang Wu",2018,Plant Soil and Environment,10.17221/768/2017-PSE,cereal,wheat,"Huantai County, Shandong Province, China",temperate monsoon,,organic-principles,field trial,irrigated,Aquic Inceptisol (Yellow River alluvial),,<0.05,c vs b,2.0,,,,,,,,,,,,,,,,,,197.0,300.0,True,Jimai 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapengWang_2018_Soil_nitrate_accumulation_and_leaching,Equivalent grain yield (summer maize season 2010/06-2010/09),kg/ha,table,Table 3,2196.0,7366.0,-70.18734727124627,4.0,4.0,SE,,410.0,789.0,410.0,789.0,,,Organic system (ORG); alfalfa grown this season; 74 kg N/ha from manure; no irrigation; rotary tillage,Conventional system (CON); summer maize; 300 kg N/ha urea; 75 mm irrigation; no-tillage,medium,"ORG grew alfalfa while CON grew maize. Significance: CON=a, OMW/OFW=b, ORG=c.","Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems","Dapeng Wang, Liang Zheng, Songdong Gu, Yuefeng Shi, Long Liang, Fanqiao Meng, Yanbin Guo, Xiaotang Ju, Wenliang Wu",2018,Plant Soil and Environment,10.17221/768/2017-PSE,legume,alfalfa (FEU-converted to grain equivalent),"Huantai County, Shandong Province, China",temperate monsoon,,organic-principles,field trial,mixed,Aquic Inceptisol (Yellow River alluvial),,<0.05,c vs a,2.0,,,,,,,,,,,,,,,,,maize,74.0,300.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapengWang_2018_Soil_nitrate_accumulation_and_leaching,Total equivalent grain yield (2-year period),kg/ha,table,Table 3,15401.0,28482.0,-45.927252299698054,4.0,4.0,SE,,801.0,2356.0,801.0,2356.0,,,Organic alfalfa-winter wheat system (ORG); total 345 kg N/ha over 2 years from manure; 525 mm total irrigation; rotation: alfalfa-alfalfa-wheat-alfalfa,Conventional wheat-maize system (CON); total 1200 kg N/ha urea over 2 years; 925 mm total irrigation; rotation: wheat-maize-wheat-maize,high,"2-year cumulative yield. Abstract reports 46% yield decline for organic. Different crop rotations compared (alfalfa-wheat vs wheat-maize) using food equivalent units (FEU: wheat=0.991, maize=1.001, alfalfa=0.7). Significance: CON/OMW/OFW=a, ORG=b. Source of variation: treatment***, season***, treatment×season***.","Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems","Dapeng Wang, Liang Zheng, Songdong Gu, Yuefeng Shi, Long Liang, Fanqiao Meng, Yanbin Guo, Xiaotang Ju, Wenliang Wu",2018,Plant Soil and Environment,10.17221/768/2017-PSE,mixed rotation,alfalfa-wheat rotation (organic) vs wheat-maize rotation (conventional),"Huantai County, Shandong Province, China",temperate monsoon,,organic-principles,field trial,irrigated,Aquic Inceptisol (Yellow River alluvial),,<0.05,b vs a,2.0,,,,,,,,,,,,,,,,,,345.0,1200.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,2047.0,2700.0,-24.185185185185183,4.0,4.0,SE,,68.0,141.0,68.0,141.0,,,"BIODYN (biodynamic organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,"System effect P<0.001; System×Cycle P<0.001. BIODYN labeled 'c', CON labeled 'b' (Tukey P<0.05). Cycle 1 had favorable conditions for conventional systems. SEM from linear mixed effect model with Year, Block, Pair as random factors.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,significant (Tukey: different letters c vs b),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1 (2007-2008),biodynamic (Demeter principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,2072.0,2700.0,-23.25925925925926,4.0,4.0,SE,,49.0,141.0,49.0,141.0,,,"BIOORG (organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,"System effect P<0.001; System×Cycle P<0.001. BIOORG labeled 'c', CON labeled 'b'.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,significant (Tukey: different letters c vs b),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1 (2007-2008),organic (IFOAM principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,2047.0,3133.0,-34.66326204915416,4.0,4.0,SE,,68.0,176.0,68.0,176.0,,,"BIODYN (biodynamic organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,"CONBtC uses Bt cotton hybrids; confounds organic/conventional with Bt/non-Bt genetic material. BIODYN 'c', CONBtC 'a'.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,significant (Tukey: different letters c vs a),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1 (2007-2008),biodynamic (Demeter principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,2072.0,3133.0,-33.86530481966167,4.0,4.0,SE,,49.0,176.0,49.0,176.0,,,"BIOORG (organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,"CONBtC uses Bt cotton hybrids. BIOORG 'c', CONBtC 'a'.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,significant (Tukey: different letters c vs a),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 1 (2007-2008),organic (IFOAM principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,1894.0,1614.0,17.348203221809168,4.0,4.0,SE,,108.0,43.0,108.0,43.0,,,"BIODYN (biodynamic organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,"System×Cycle P<0.001. In Cycle 2, conventional yields dropped due to unfavorable conditions; organic systems maintained stable yields. All systems share letter 'a' in Cycle 2.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,ns (Tukey: same letter a),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2 (2009-2010),biodynamic (Demeter principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,1942.0,1614.0,20.322180916976457,4.0,4.0,SE,,103.0,43.0,103.0,43.0,,,"BIOORG (organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,"In Cycle 2, organic cotton outyielded conventional. All systems share letter 'a'.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,ns (Tukey: same letter a),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2 (2009-2010),organic (IFOAM principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,1894.0,1834.0,3.271537622682661,4.0,4.0,SE,,108.0,179.0,108.0,179.0,,,"BIODYN (biodynamic organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,"CONBtC Bt cotton was uprooted 2 months early in Cycle 2 for wheat 2 crop, reducing cotton yield. CONBtC labeled 'ab'.",Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,ns (Tukey: same letters),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2 (2009-2010),biodynamic (Demeter principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DionysForster_2013_Yield_and_Economic_Performance_of,Seed cotton yield,kg/ha,table,Table 3,1942.0,1834.0,5.888767720828789,4.0,4.0,SE,,103.0,179.0,103.0,179.0,,,"BIOORG (organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,CONBtC labeled 'ab' in Cycle 2.,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,"Forster D, Andres C, Verma R, Zundel C, Messmer MM, Mäder P",2013,PLOS ONE,10.1371/journal.pone.0081039,fiber,cotton (Gossypium hirsutum),"Madhya Pradesh, central India",subtropical (semi-arid),,,long-term field trial (farming systems comparison),irrigated (drip + flood),Vertisol,,<0.001,ns (Tukey: same letters),4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycle 2 (2009-2010),organic (IFOAM principles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
